New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Fri Apr 24 07:35:32 2020
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_A	Total_B	Total_C	Unique_A	Unique_B	Unique_C	Corrected_A	Corrected_B	Corrected_C	PSMs_Used_A	TotInt_126C_A	TotInt_127N_A	TotInt_127C_A	TotInt_128N_A	TotInt_128C_A	TotInt_129N_A	TotInt_129C_A	TotInt_130N_A	TotInt_130C_A	TotInt_131N_A	TotInt_131C_A	PSMs_Used_B	TotInt_126C_B	TotInt_127N_B	TotInt_127C_B	TotInt_128N_B	TotInt_128C_B	TotInt_129N_B	TotInt_129C_B	TotInt_130N_B	TotInt_130C_B	TotInt_131N_B	TotInt_131C_B	PSMs_Used_C	TotInt_126C_C	TotInt_127N_C	TotInt_127C_C	TotInt_128N_C	TotInt_128C_C	TotInt_129N_C	TotInt_129C_C	TotInt_130N_C	TotInt_130C_C	TotInt_131N_C	TotInt_131C_C
2029	1	sp|P50453|SPB9_HUMAN	 	 	 	 	52.9	376	42403	Serpin B9 OS=Homo sapiens (Human) OX=9606 GN=SERPINB9 PE=1 SV=1	55	55	1.000	18	12	25	18	12	25	18.000	12.000	25.000	18	491119.109375	781797.762942	514541.85644500004	897892.3007829997	2079167.5097670003	347707.451418	930761.5034180001	174764.594789	179081.65551799999	711648.5844729999	150.0	12	67835.105835	119672.337404	248981.884766	200049.70214799998	193124.799317	212749.197755	215182.186523	107204.11303799998	131447.371582	290283.514648	150.0	25	698095.7541510001	544639.6770009998	710111.2180180001	801306.792479	1359678.0585929996	889288.4248050001	3029994.358399	896731.2771009998	493845.424561	925215.7365710003	1981.88147
2030	1	sp|P50454|SERPH_HUMAN	 	 	 	 	65.1	418	46440	Serpin H1 OS=Homo sapiens (Human) OX=9606 GN=SERPINH1 PE=1 SV=2	330	330	1.000	108	110	112	108	110	112	108.000	110.000	112.000	108	18165589.072023	12503589.748843001	29064110.334353	23821238.35913	27686343.170532003	27012158.78027699	13810953.971925996	5472570.049435	3195888.9464089987	18728790.609013993	150.0	110	1994113.7621460008	13390970.477541002	24090720.001222994	69487960.46826099	21654120.466739003	28790535.107915	15681287.717469003	4874748.744449	12453683.126343999	20442084.713015005	283911.326905	112	10768437.788518	56867072.48608498	41020977.101077	16880293.647338003	25187029.340331018	24362392.39062799	40939033.710943006	10308046.708011	3397001.837529001	19115416.74999999	28419.370483000002
2031	1	sp|P50479|PDLI4_HUMAN	 	 	 	 	32.1	330	35398	PDZ and LIM domain protein 4 OS=Homo sapiens (Human) OX=9606 GN=PDLIM4 PE=1 SV=2	30	30	1.000	7	12	11	7	12	11	7.000	12.000	11.000	7	126953.3208	197874.495117	115075.06726	260305.71288900002	380853.55371	265637.539063	200523.677977	52175.602539	38180.300293	185886.687988	150.0	12	107685.798827	523980.125	493528.441407	517444.99609299994	211042.138181	416433.316894	257792.31786999997	288437.00878900004	156377.66210999998	294326.457033	3657.758667	11	337348.743651	279071.124756	132973.926025	208765.13354399998	288256.219727	1228887.4609380001	551295.618651	296342.757446	174853.128783	401980.598389	3296.461059
2032	1	sp|P50502|F10A1_HUMAN	 	 	 	 	36.0	369	41331	Hsc70-interacting protein OS=Homo sapiens (Human) OX=9606 GN=ST13 PE=1 SV=2	144	144	1.000	56	47	41	56	47	41	56.000	47.000	41.000	56	3773223.1595409987	5011001.755493999	12887290.700683001	3875259.0603020005	6409104.219727	5973061.818972001	4252030.944824999	1621117.270384	1349261.0302119998	4114863.0357680004	6113.820679	47	1357383.1937200003	8434171.166505001	5648200.118166	5437444.779787001	3942959.283695	5611753.006833999	4547520.703613	2902648.761968	3521853.900393	6068922.842285	70704.90734800001	41	2092771.5016489998	9948660.757815002	12546081.782715999	3437584.035401	5028671.0622580005	6353388.763429001	9529100.409671001	2401259.5976559995	1401510.3048120004	4003879.357669	5081.923951
2033	1	sp|P50552|VASP_HUMAN	 	 	 	 	48.4	380	39829	Vasodilator-stimulated phosphoprotein OS=Homo sapiens (Human) OX=9606 GN=VASP PE=1 SV=3	84	84	1.000	32	25	27	32	25	27	32.000	25.000	27.000	32	608279.268311	1015651.270997	1057308.7114280004	1329798.4528800002	2421805.679199001	1370244.1455080002	1280814.8090829998	349697.46747000003	272977.34130800003	1182869.4235879995	150.0	25	290646.950685	541993.3703589999	1071577.672365	733385.2543940002	840859.703977	776683.2089849999	712006.281005	554077.312561	667348.892702	904610.087649	9652.235718	27	739880.491089	1321834.8981950001	2065092.9614239999	1931744.921142	1486662.6553949998	2143130.0825199997	3544665.9667950002	1025602.7103270001	644191.499451	1261909.912965	6609.82959
2035	1	sp|P50579|MAP2_HUMAN	 	 	 	 	26.8	478	52891	Methionine aminopeptidase 2 OS=Homo sapiens (Human) OX=9606 GN=METAP2 PE=1 SV=1	25	25	1.000	7	6	12	7	6	12	7.000	6.000	12.000	7	195075.021485	235332.624999	187033.767578	273009.755859	324535.480469	264287.61132799997	241829.044921	75457.036621	58272.64453199999	233771.540039	150.0	6	67763.278076	375963.535157	625011.003907	329894.583009	383724.439454	347925.617188	297410.496094	136850.20507899998	266958.423829	356084.94336000003	6784.796081999999	12	216718.105958	310732.28393499996	428918.507203	396153.65161199996	349946.97406	637953.0902110001	455383.710084	226979.84594800003	156256.48535099998	315549.419311	1772.086548
2036	1	sp|P50583|AP4A_HUMAN	 	 	 	 	15.6	147	16829	Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] OS=Homo sapiens (Human) OX=9606 GN=NUDT2 PE=1 SV=3	4	4	1.000	0	2	2	0	2	2	0.000	2.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	51917.255859	101862.785156	107417.972657	67448.615235	88805.417969	51532.357422	124653.753906	63130.990235000005	115922.742188	109265.378906	2079.1635739999997	2	15582.580811	12621.749511999999	16664.307128999997	14670.308593000002	28527.075195999998	29531.40625	27929.371094000002	9048.136231	9448.515625	15036.281738	150.0
2037	1	sp|P50613|CDK7_HUMAN	 	 	 	 	5.5	346	39038	Cyclin-dependent kinase 7 OS=Homo sapiens (Human) OX=9606 GN=CDK7 PE=1 SV=1	2	2	1.000	2	0	0	2	0	0	2.000	0.000	0.000	2	34882.75293	49403.019531	31335.332031	46416.335938000004	74225.83984300001	63069.845703000006	43255.84961	15565.979981	14672.280761999999	42726.341796	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2038	1	sp|P50749|RASF2_HUMAN	 	 	 	 	8.9	326	37790	Ras association domain-containing protein 2 OS=Homo sapiens (Human) OX=9606 GN=RASSF2 PE=1 SV=1	4	4	1.000	1	1	2	1	1	2	1.000	1.000	2.000	1	8057.638184	19195.650391	17354.845703	21810.003906	35030.480469	16705.724609	22151.257812	7337.861816	3884.766357	18962.480469	150.0	1	2173.051025	9436.216797	31210.128906	9904.999023	6788.931640999999	29336.388672000005	14623.692383000001	6305.120117	4951.74707	12527.15625	150.0	2	43549.894531	30328.751953	46089.916504	50317.344971	31632.891114	43270.691407	98787.920899	35938.881592000005	40542.115235000005	37750.741211	1772.1580809999998
2039	1	sp|P50750|CDK9_HUMAN	 	 	sp|O94921|CDK14_HUMAN, sp|P06493|CDK1_HUMAN, sp|P07947|YES_HUMAN, sp|P07948|LYN_HUMAN, sp|P08631|HCK_HUMAN, sp|P09769|FGR_HUMAN, sp|P11802|CDK4_HUMAN, sp|P20794|MAK_HUMAN, sp|P22607|FGFR3_HUMAN, sp|P24941|CDK2_HUMAN, sp|P50750|CDK9_HUMAN, sp|Q00526|CDK3_HUMAN, sp|Q00534|CDK6_HUMAN, sp|Q00535|CDK5_HUMAN, sp|Q14004|CDK13_HUMAN, sp|Q8IZL9|CDK20_HUMAN, sp|Q9NYV4|CDK12_HUMAN	 	14.2	372	42777	Cyclin-dependent kinase 9 OS=Homo sapiens (Human) OX=9606 GN=CDK9 PE=1 SV=3	13	6	0.462	3	3	7	1	1	4	1.125	1.125	4.188	1	1911.6965329999998	13331.852539	6977.285156	8469.625	7605.561035	7384.734863	4149.703125	878.3211060000001	150.0	5269.777832	150.0	1	150.0	967.230225	2777.386475	1935.398926	2281.927246	1779.179932	3014.381592	956.749084	150.0	2033.299438	150.0	4	29993.728759999998	41320.314695999994	59326.828613000005	42416.53613200001	54483.141846	74827.313965	74774.829102	30868.17334	31041.326416	39142.389161	150.0
2040	1	sp|P50851|LRBA_HUMAN	 	 	sp|P50851|LRBA_HUMAN, sp|Q8NFP9|NBEA_HUMAN	 	11.0	2863	319104	Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens (Human) OX=9606 GN=LRBA PE=1 SV=4	55	51	0.927	8	20	27	7	19	25	7.778	19.905	27.000	7	198443.482422	69968.68505900001	84761.950438	90231.047362	181581.29980399998	308711.544433	119060.207032	45204.159729	25903.560668	130384.162599	150.0	19	119865.56909100001	293146.667968	560538.024413	255112.05370999998	358606.025391	681601.7255869999	435100.192385	256402.87378100003	263156.637207	414141.4873059999	2847.0135499999997	25	452324.902343	528618.073974	1076006.50586	789694.4968250002	939669.4384770001	2943504.0058630006	1634294.3579099998	702639.279054	397597.88281499996	710611.9804679999	6619.526855
2041	1	sp|P50895|BCAM_HUMAN	 	 	 	 	28.3	628	67404	Basal cell adhesion molecule OS=Homo sapiens (Human) OX=9606 GN=BCAM PE=1 SV=2	25	25	1.000	10	10	5	10	10	5	10.000	10.000	5.000	10	171181.005006	252282.87793000002	182365.58032299997	386695.882569	335760.68994	484310.47558900004	391942.078125	216566.13281200003	160106.625916	285042.4460439999	3618.371582	10	162923.884277	115596.23999	135551.310547	84650.01562399999	164288.286376	219852.74267500002	204808.27295	302370.256592	168522.610351	220457.984131	1800.0367430000001	5	44218.533448	123013.922363	142304.670654	62645.97143600001	192406.96191500002	119051.208496	78875.170899	97963.821778	75743.062987	122201.10791	150.0
2042	1	sp|P50897|PPT1_HUMAN	 	 	 	 	47.4	306	34193	Palmitoyl-protein thioesterase 1 OS=Homo sapiens (Human) OX=9606 GN=PPT1 PE=1 SV=1	54	54	1.000	14	21	19	14	21	19	14.000	21.000	19.000	14	455799.543579	705852.257813	744680.30176	449486.386719	923628.5400399999	550879.987062	464246.936034	173215.157103	134258.7218	588236.064455	150.0	21	127708.44213699999	752539.796754	1825774.799806	685706.877807	624796.294678	807929.4445809999	1482248.058106	330767.5971690001	407973.371948	749990.61255	150.0	19	249018.32763699998	1429605.8151840002	1009222.8093250002	928857.0028090002	1602533.287843	2989429.9250479997	3620850.612428	1107580.2492650002	351338.79980400007	1104125.026	11148.987305
2043	1	sp|P50914|RL14_HUMAN	 	 	 	 	54.4	215	23432	60S ribosomal protein L14 OS=Homo sapiens (Human) OX=9606 GN=RPL14 PE=1 SV=4	82	82	1.000	32	28	22	32	28	22	32.000	28.000	22.000	32	1421016.667359	2237384.525883	3086313.991209	1941040.4241349997	3380657.6501480006	3370471.880616	2227182.6131610004	494287.9982919999	375020.10705600004	2108576.936584	1530.711426	28	355535.27429300005	1640718.901853	4107655.0903319996	2225808.580811	1350276.057861	1771547.0732430003	1039731.29993	474853.252321	894929.624633	1525767.4416510004	9237.216309	22	1084110.5828850002	3613687.8913589995	4386570.521974	1123458.781251	4224975.458129999	7820760.770997999	5334525.697510001	1599848.9980479998	507800.66363499995	2242355.5847179997	150.0
2044	1	sp|P50990|TCPQ_HUMAN	 	 	 	 	66.6	548	59620	T-complex protein 1 subunit theta OS=Homo sapiens (Human) OX=9606 GN=CCT8 PE=1 SV=4	261	261	1.000	87	89	85	87	89	85	87.000	89.000	85.000	87	7305813.814455002	10857700.396852998	10974810.306764	10506233.247925997	12914711.866209002	11170705.777591996	8840860.824584998	3132190.2673959984	2744265.161009	9572575.743899	24439.436523	89	1807982.5515749997	8796103.691161001	14535327.661619004	6920662.0670139985	10816233.266480995	13120273.371100992	9833414.628911998	4081639.6322049988	5765766.139833001	11347126.791629996	80333.523315	85	3663296.6779829995	10216941.130861998	16819249.455569	9006356.298826003	10600048.412352003	25948514.88123299	19468817.764407992	5896267.7557430025	2752160.1455119997	8563264.520388	39296.058105
2045	1	sp|P50991|TCPD_HUMAN	 	 	sp|P48643|TCPE_HUMAN, sp|P50991|TCPD_HUMAN	 	72.9	539	57924	T-complex protein 1 subunit delta OS=Homo sapiens (Human) OX=9606 GN=CCT4 PE=1 SV=4	210	192	0.914	69	70	71	63	63	66	65.842	66.341	68.357	63	4255255.489865999	7268939.403561002	6437760.735841001	5930042.560059	7971669.456912	6584143.204593999	5402045.96472	1787752.3079249996	1357810.256596	5551779.752200999	15436.797851	63	709487.212953	3539295.7254649997	5821501.198368	2819825.653808	4266882.407841001	5977820.235597	3531864.6043720013	1651761.1763969995	2062432.3038940001	3934704.9431149997	16792.12268	66	2625410.7409670004	6012725.896975	8565188.793211997	5503052.620120001	5005384.462771999	12675745.426758997	10802946.696779002	3246260.2288820003	1279412.9849819997	4773429.203489999	1240.405945
2046	1	sp|P50995|ANX11_HUMAN	 	 	 	 	42.0	505	54389	Annexin A11 OS=Homo sapiens (Human) OX=9606 GN=ANXA11 PE=1 SV=1	74	74	1.000	29	22	23	29	22	23	29.000	22.000	23.000	29	896614.0244139999	1354694.79053	1006849.5148929998	1656427.5356450002	2851059.275388	2043251.8305670002	1511767.6347659999	870476.5368660002	789998.6320809999	1395235.745118	11045.495361	22	346521.2825969999	680755.5668960001	1589688.561036	910650.96753	991848.035399	983621.414549	521094.80297900003	795012.46167	690937.766358	1015462.88574	9685.895324	23	467404.7161230001	1026719.229982	545416.553222	912266.6823720003	724665.352539	553128.299319	628965.7431610001	296730.79870300007	229100.62536400007	552313.9570319998	150.0
2047	1	sp|P51003|PAPOA_HUMAN	 	 	 	 	5.1	745	82842	Poly(A) polymerase alpha OS=Homo sapiens (Human) OX=9606 GN=PAPOLA PE=1 SV=4	5	5	1.000	2	1	2	2	1	2	2.000	1.000	2.000	2	20746.359375	32082.15625	45610.464844	49029.3125	27235.388672000005	65035.62109400001	28020.792969	10243.875	5009.508301	29194.662108999997	150.0	1	2299.383789	7360.726562000001	16673.900391	7919.902831999999	10076.459961	12721.31543	13005.540039	6025.734863000001	7322.912109000001	12032.260742	150.0	2	2032.7239989999998	3355.34375	2985.824219	2765.105957	3716.9104	7119.813965	4695.608886999999	2000.526245	1701.424438	2789.204346	150.0
2048	1	sp|P51114|FXR1_HUMAN	 	 	sp|P51114|FXR1_HUMAN, sp|P51116|FXR2_HUMAN, sp|Q06787|FMR1_HUMAN	 	28.5	621	69720	Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens (Human) OX=9606 GN=FXR1 PE=1 SV=3	47	39	0.830	16	14	17	13	11	15	15.299	12.886	16.273	13	235993.50390599997	582804.8867200001	435447.608398	399136.8295909999	436717.76171800005	610650.011719	246364.750975	104390.483887	49788.983887	319040.58544999996	150.0	11	35997.02600099999	115646.84619000001	334474.095705	127845.654299	176933.944579	275797.640625	190085.078125	75882.020262	88752.503662	218011.925293	150.0	15	202382.32006799997	565687.022582	1067066.22705	360155.84765599994	426119.5417480001	641874.622557	619145.0656739998	156235.518678	88332.346192	329743.76684700005	150.0
2049	1	sp|P51116|FXR2_HUMAN	 	 	sp|P51114|FXR1_HUMAN, sp|P51116|FXR2_HUMAN, sp|Q06787|FMR1_HUMAN	 	12.3	673	74222	Fragile X mental retardation syndrome-related protein 2 OS=Homo sapiens (Human) OX=9606 GN=FXR2 PE=1 SV=2	22	9	0.409	7	7	8	2	3	4	2.754	3.848	4.840	2	92274.220704	135188.089844	146837.257813	145855.781251	180209.964844	178853.34375	122905.78125	43481.729492	26817.788575	121801.998047	782.1757809999999	3	12521.685059	70406.55664	112459.37499899999	46045.540039	91380.00000100001	65369.066406	75259.050781	30698.736328	38122.286133	75495.597657	150.0	4	78067.545655	124311.543213	202149.456543	66134.347411	173350.733155	268081.807617	253295.033204	65814.996338	36664.118408	109439.398438	150.0
2050	1	sp|P51148|RAB5C_HUMAN	 	 	sp|P20339|RAB5A_HUMAN, sp|P51148|RAB5C_HUMAN, sp|P61020|RAB5B_HUMAN	 	52.8	216	23482	Ras-related protein Rab-5C OS=Homo sapiens (Human) OX=9606 GN=RAB5C PE=1 SV=2	70	47	0.671	24	24	22	15	16	16	19.355	20.000	20.364	15	572104.0203849999	778146.999023	653588.123169	590455.6489260001	1231920.4693610002	880875.2850950002	636353.916992	347383.902467	312698.806764	669760.968506	7564.916015999999	16	158349.559084	395388.378662	530624.2436510001	472135.70337099995	358226.985228	708092.05176	408742.1782229999	301653.44995199994	420187.314941	438983.01074199995	11433.425355	16	148719.919432	1216004.905641	1274303.15747	517267.32311999996	1797283.9182120003	1762663.7441410006	2527530.900633	820291.0428480001	221684.92444	731161.39429	150.0
2051	1	sp|P51149|RAB7A_HUMAN	 	 	 	 	67.6	207	23489	Ras-related protein Rab-7a OS=Homo sapiens (Human) OX=9606 GN=RAB7A PE=1 SV=1	116	116	1.000	35	42	39	35	42	39	35.000	42.000	39.000	35	2938148.9150349996	5453983.670899001	5614927.375	5301453.027590001	7387791.000976	6640030.340824	4820535.659667	2034147.9621580003	1568031.8513189997	4661368.257814	9597.085205	42	628953.6119390001	1767835.936522	3220531.959964	2304090.976323	1906547.093017	7320038.207033001	2196989.9376200004	1546693.203614	1804310.0273409998	2485866.377444001	36471.383788	39	1548820.6369649991	6238886.086915	6552659.540039	3261409.850097999	4593535.930178001	4949364.660156	5400835.128905001	2143276.513915	1481551.8599850002	3220229.7313220003	30462.679688
2052	1	sp|P51151|RAB9A_HUMAN	 	 	 	 	18.4	201	22837	Ras-related protein Rab-9A OS=Homo sapiens (Human) OX=9606 GN=RAB9A PE=1 SV=1	4	4	1.000	2	1	1	2	1	1	2.000	1.000	1.000	2	22139.919922	41224.568359	49016.441407	34918.618164	55049.65625	43608.546875	42944.03125	26322.816405999998	20639.324707	37224.052734	150.0	1	150.0	3316.13501	4070.830078	4689.429688	4299.320801	9122.40625	3149.076172	825.463135	4099.583496	4445.758789	150.0	1	1217.4626460000002	3121.688721	1090.091919	1744.8731690000002	2189.2182620000003	2267.7026370000003	2157.768311	646.16333	150.0	1699.620483	150.0
2053	1	sp|P51153|RAB13_HUMAN	 	 	sp|O95716|RAB3D_HUMAN, sp|P51153|RAB13_HUMAN, sp|P61006|RAB8A_HUMAN, sp|P61026|RAB10_HUMAN, sp|P62820|RAB1A_HUMAN, sp|Q15286|RAB35_HUMAN, sp|Q92930|RAB8B_HUMAN, sp|Q9H0U4|RAB1B_HUMAN	 	36.9	203	22774	Ras-related protein Rab-13 OS=Homo sapiens (Human) OX=9606 GN=RAB13 PE=1 SV=1	48	17	0.354	10	21	17	3	9	5	3.472	10.583	6.259	3	5454078.839844	5149162.0429690005	5649408.998047	6438960.500977	4826311.087891	10365661.193359	7232748.506836	1815138.175781	1301482.437989	8340089.181641	150.0	9	77917.010621	309550.382812	487469.229981	431433.071289	309228.847656	480016.134278	186386.398926	200435.118651	265046.97754	343839.242189	8701.357545	5	53767.05224600001	121089.813477	140036.133789	82491.922242	130451.991455	132833.707031	156009.36572200002	75408.928223	43305.782591999996	94027.61254799999	965.059082
2054	1	sp|P51159|RB27A_HUMAN	 	 	 	 	26.7	221	24868	Ras-related protein Rab-27A OS=Homo sapiens (Human) OX=9606 GN=RAB27A PE=1 SV=3	9	9	1.000	4	3	2	4	3	2	4.000	3.000	2.000	4	56984.09375100001	85726.37158199999	110954.526855	98961.845215	177249.44433600002	97842.90039099999	103665.838867	28462.531982	22842.547120000003	92385.741698	150.0	3	58271.841308	231959.120117	315642.53125	173103.120117	224945.65625	283319.529297	249294.013672	118975.995116	120355.61914	253211.253906	6905.766602	2	25152.109864	63093.67871099999	52113.899414	84063.638672	52727.529297	52293.345703	78173.43261700001	30314.755859999997	10300.373047000001	45183.142578	150.0
2055	1	sp|P51161|FABP6_HUMAN	 	 	 	 	12.5	128	14371	Gastrotropin OS=Homo sapiens (Human) OX=9606 GN=FABP6 PE=1 SV=2	2	2	1.000	0	0	2	0	0	2	0.000	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	17716.353516	36440.176514	8466.574218999998	35064.100097	67017.136963	17154.183838	78841.27636799999	5887.65747	14819.568237	31358.928711	1278.269043
2056	1	sp|P51178|PLCD1_HUMAN	 	 	 	 	7.5	756	85664	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens (Human) OX=9606 GN=PLCD1 PE=1 SV=2	9	9	1.000	2	7	0	2	7	0	2.000	7.000	0.000	2	22556.742187999997	24624.239258	10721.942871	26155.431641000003	35064.458007	42333.701172	31975.539063	17905.081055	21341.057618	23864.982422	150.0	7	73692.47815000001	157922.225584	173677.703612	76911.216309	91463.84765699999	81254.071045	69592.951782	159719.652343	140488.941406	123398.968262	3854.908081	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2057	1	sp|P51397|DAP1_HUMAN	 	 	 	 	26.5	102	11164	Death-associated protein 1 OS=Homo sapiens (Human) OX=9606 GN=DAP PE=1 SV=3	33	33	1.000	15	9	9	15	9	9	15.000	9.000	9.000	15	352008.38903699996	535934.834717	1200795.3896479998	447943.772462	945243.362794	908351.4428709999	530886.881716	158041.73315400002	94161.061156	575165.300537	150.0	9	59688.896177999995	737051.12085	417616.13488900004	367087.039307	194741.21362300002	579461.84143	298092.316041	169144.64849999998	183341.16052399998	385319.129273	1727.7246089999999	9	316849.043701	346237.725769	537216.7143560001	415964.143798	238269.977539	1013859.8559580001	626057.651367	241934.16272000002	131262.244874	423149.745728	150.0
2058	1	sp|P51398|RT29_HUMAN	 	 	 	 	19.3	398	45566	28S ribosomal protein S29, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=DAP3 PE=1 SV=1	13	13	1.000	4	3	6	4	3	6	4.000	3.000	6.000	4	63033.780762	72018.62499899999	56366.21826200001	57692.984863	84277.878905	111045.645995	66029.00122	39708.205688999995	62623.467897	65586.637208	2937.480469	3	11251.378234999998	142980.932374	245535.759277	74574.034789	79131.45764100002	195624.717041	97562.943726	33782.004883	58682.552489999995	106219.63379	150.0	6	160055.77856500002	319805.668945	405491.18945299997	268604.449463	276164.880859	880694.3779290001	553104.010743	182330.58349599998	74837.86206	289182.515625	3219.464111
2059	1	sp|P51452|DUS3_HUMAN	 	 	 	 	41.6	185	20478	Dual specificity protein phosphatase 3 OS=Homo sapiens (Human) OX=9606 GN=DUSP3 PE=1 SV=1	27	27	1.000	10	8	9	10	8	9	10.000	8.000	9.000	10	236438.461059	398051.06689400005	202426.65551799999	414956.576661	624928.8251969999	276454.353516	404140.645507	172006.95477100002	161634.309144	361842.044922	4326.557129	8	63024.132080999996	87599.24536100001	226223.981935	155745.22607499998	144095.17236300002	175861.234375	157552.548827	122730.887939	175191.449463	162184.7583	1434.186279	9	170539.691406	485178.54785199993	523308.353518	319406.66455	548464.7548839999	869412.8671869999	858793.004882	325572.538575	105030.623291	390092.876955	669.57782
